BIOME_NAME,BIOME_NUM,ISO3,COUNTRY,sum
"Temperate Grasslands, Savannas & Shrublands",8.0,ATF,French Southern Territories,0.0
"Temperate Grasslands, Savannas & Shrublands",8.0,KAZ,Kazakhstan,2.4788935922852787E8
Montane Grasslands & Shrublands,10.0,KAZ,Kazakhstan,1.1640672285056446E7
Deserts & Xeric Shrublands,13.0,KAZ,Kazakhstan,1.676936348007081E8
Temperate Conifer Forests,5.0,KAZ,Kazakhstan,848423.1942512635
"Temperate Grasslands, Savannas & Shrublands",8.0,TJK,Tajikistan,7145655.336308988
Montane Grasslands & Shrublands,10.0,TJK,Tajikistan,108827.25480841669
Deserts & Xeric Shrublands,13.0,TJK,Tajikistan,174727.40881797322
"Temperate Grasslands, Savannas & Shrublands",8.0,TKM,Turkmenistan,717442.0056099226
Montane Grasslands & Shrublands,10.0,TKM,Turkmenistan,7536541.766355411
Deserts & Xeric Shrublands,13.0,TKM,Turkmenistan,1.6352079858844258E7
"Temperate Grasslands, Savannas & Shrublands",8.0,UZB,Uzbekistan,2.1971085498797014E7
Montane Grasslands & Shrublands,10.0,UZB,Uzbekistan,374110.86461983866
Deserts & Xeric Shrublands,13.0,UZB,Uzbekistan,1.0985706466437163E7
Tropical & Subtropical Moist Broadleaf Forests,1.0,HKG,Hong Kong,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,MAC,Macao,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,TWN,Taiwan,123356.22330075064
Temperate Broadleaf & Mixed Forests,4.0,PRK,North Korea,0.0
Temperate Broadleaf & Mixed Forests,4.0,KOR,South Korea,0.0
Temperate Broadleaf & Mixed Forests,4.0,CHN,China,2.519766434250787E8
Temperate Conifer Forests,5.0,CHN,China,1.1493041288260318E8
Montane Grasslands & Shrublands,10.0,CHN,China,6.656632988532754E8
Deserts & Xeric Shrublands,13.0,CHN,China,3.5998274774840355E7
Tropical & Subtropical Moist Broadleaf Forests,1.0,CHN,China,2.2082102014914167E8
"Temperate Grasslands, Savannas & Shrublands",8.0,CHN,China,2.629384653764042E8
Tropical & Subtropical Moist Broadleaf Forests,1.0,JPN,Japan,0.0
Temperate Broadleaf & Mixed Forests,4.0,JPN,Japan,0.0
Temperate Conifer Forests,5.0,JPN,Japan,0.0
Deserts & Xeric Shrublands,13.0,MNG,Mongolia,5.338044649447901E7
Temperate Conifer Forests,5.0,MNG,Mongolia,7.44963021996628E7
"Temperate Grasslands, Savannas & Shrublands",8.0,MNG,Mongolia,3.119111740372806E8
Montane Grasslands & Shrublands,10.0,MNG,Mongolia,5.192882643795101E7
"Mediterranean Forests, Woodlands & Scrub",12.0,CYP,Cyprus,0.0
"Mediterranean Forests, Woodlands & Scrub",12.0,LBN,Lebanon,0.0
Deserts & Xeric Shrublands,13.0,KWT,Kuwait,43370.61706672006
Deserts & Xeric Shrublands,13.0,BHR,Bahrain,0.0
Deserts & Xeric Shrublands,13.0,QAT,Qatar,28502.377883318666
"Temperate Grasslands, Savannas & Shrublands",8.0,ARE,United Arab Emirates,0.0
Deserts & Xeric Shrublands,13.0,ARE,United Arab Emirates,66999.07930546028
Temperate Broadleaf & Mixed Forests,4.0,ARM,Armenia,782286.7132228657
"Temperate Grasslands, Savannas & Shrublands",8.0,ARM,Armenia,665159.821917623
Deserts & Xeric Shrublands,13.0,ARM,Armenia,0.0
Temperate Broadleaf & Mixed Forests,4.0,AZE,Azerbaijan,2823193.778612782
"Temperate Grasslands, Savannas & Shrublands",8.0,AZE,Azerbaijan,867114.4822367069
Deserts & Xeric Shrublands,13.0,AZE,Azerbaijan,568128.0375941811
Temperate Broadleaf & Mixed Forests,4.0,GEO,Georgia,1.117052515219655E7
"Temperate Grasslands, Savannas & Shrublands",8.0,GEO,Georgia,151710.32584716874
Deserts & Xeric Shrublands,13.0,GEO,Georgia,119846.456209211
Deserts & Xeric Shrublands,13.0,ISR,Israel,33229.28713226126
"Temperate Grasslands, Savannas & Shrublands",8.0,ISR,Israel,0.0
"Mediterranean Forests, Woodlands & Scrub",12.0,ISR,Israel,0.0
Temperate Broadleaf & Mixed Forests,4.0,IRQ,Iraq,528919.55061271
"Temperate Grasslands, Savannas & Shrublands",8.0,IRQ,Iraq,580830.495017183
"Mediterranean Forests, Woodlands & Scrub",12.0,IRQ,Iraq,0.0
Deserts & Xeric Shrublands,13.0,IRQ,Iraq,516524.4890625822
"Temperate Grasslands, Savannas & Shrublands",8.0,JOR,Jordan,0.0
"Mediterranean Forests, Woodlands & Scrub",12.0,JOR,Jordan,26144.66671986865
Deserts & Xeric Shrublands,13.0,JOR,Jordan,67821.42288844993
"Temperate Grasslands, Savannas & Shrublands",8.0,KGZ,Kyrgyzstan,2.345376802107234E7
Montane Grasslands & Shrublands,10.0,KGZ,Kyrgyzstan,2.0908062665324245E7
Temperate Conifer Forests,5.0,KGZ,Kyrgyzstan,2352646.4862867747
Deserts & Xeric Shrublands,13.0,KGZ,Kyrgyzstan,243.51539269016567
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,OMN,Oman,70431.86416425856
Deserts & Xeric Shrublands,13.0,OMN,Oman,452624.3767767667
"Temperate Grasslands, Savannas & Shrublands",8.0,OMN,Oman,10615.597093919374
"Mediterranean Forests, Woodlands & Scrub",12.0,PSE,Palestina,0.0
Deserts & Xeric Shrublands,13.0,PSE,Palestina,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SAU,Saudi Arabia,0.0
Deserts & Xeric Shrublands,13.0,SAU,Saudi Arabia,453048.029205974
"Mediterranean Forests, Woodlands & Scrub",12.0,SAU,Saudi Arabia,0.0
"Temperate Grasslands, Savannas & Shrublands",8.0,SYR,Syria,3916900.188027461
"Mediterranean Forests, Woodlands & Scrub",12.0,SYR,Syria,1145175.7135292455
Deserts & Xeric Shrublands,13.0,SYR,Syria,1105381.7759626212
Temperate Broadleaf & Mixed Forests,4.0,TUR,Turkey,2.1247932586607695E7
Temperate Conifer Forests,5.0,TUR,Turkey,4104847.2483930434
"Temperate Grasslands, Savannas & Shrublands",8.0,TUR,Turkey,4628016.12911794
"Mediterranean Forests, Woodlands & Scrub",12.0,TUR,Turkey,2447207.2218093746
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,YEM,Yemen,1.3602415938101167E7
Deserts & Xeric Shrublands,13.0,YEM,Yemen,1.5553842525152043E7
Tropical & Subtropical Moist Broadleaf Forests,1.0,IOT,British Indian Ocean Territory,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,MDV,Maldives,0.0
Montane Grasslands & Shrublands,10.0,AFG,Afghanistan,3.442970746281789E7
Deserts & Xeric Shrublands,13.0,AFG,Afghanistan,2.1039204062824257E7
Temperate Conifer Forests,5.0,AFG,Afghanistan,5026458.114909956
"Temperate Grasslands, Savannas & Shrublands",8.0,AFG,Afghanistan,1741660.8287549475
Tropical & Subtropical Moist Broadleaf Forests,1.0,BGD,Bangladesh,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BGD,Bangladesh,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,BTN,Bhutan,0.0
Tropical & Subtropical Coniferous Forests,3.0,BTN,Bhutan,0.0
Temperate Broadleaf & Mixed Forests,4.0,BTN,Bhutan,17.455506104076612
Temperate Conifer Forests,5.0,BTN,Bhutan,84126.3587015258
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BTN,Bhutan,0.0
Montane Grasslands & Shrublands,10.0,BTN,Bhutan,1040402.1639002819
Tropical & Subtropical Moist Broadleaf Forests,1.0,IND,India,257569.55159875593
Tropical & Subtropical Dry Broadleaf Forests,2.0,IND,India,53557.640024354456
Deserts & Xeric Shrublands,13.0,IND,India,39638.35077026183
Tropical & Subtropical Coniferous Forests,3.0,IND,India,1383712.7615903968
Temperate Broadleaf & Mixed Forests,4.0,IND,India,3631528.683494454
Temperate Conifer Forests,5.0,IND,India,878766.5033611582
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,IND,India,0.0
Montane Grasslands & Shrublands,10.0,IND,India,2618410.437520993
Temperate Broadleaf & Mixed Forests,4.0,IRN,Iran,1.0591004864777923E8
Temperate Conifer Forests,5.0,IRN,Iran,1.663619272603023E7
"Temperate Grasslands, Savannas & Shrublands",8.0,IRN,Iran,7881022.305987194
Deserts & Xeric Shrublands,13.0,IRN,Iran,1.5345825099256784E7
Montane Grasslands & Shrublands,10.0,IRN,Iran,1.4521526761559065E7
Tropical & Subtropical Moist Broadleaf Forests,1.0,LKA,Sri Lanka,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,LKA,Sri Lanka,0.0
Deserts & Xeric Shrublands,13.0,LKA,Sri Lanka,5018.929385477201
Tropical & Subtropical Moist Broadleaf Forests,1.0,NPL,Nepal,95575.9095899022
Tropical & Subtropical Coniferous Forests,3.0,NPL,Nepal,57841.345202384124
Temperate Broadleaf & Mixed Forests,4.0,NPL,Nepal,585895.0993359417
Temperate Conifer Forests,5.0,NPL,Nepal,66573.34632701764
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NPL,Nepal,0.0
Montane Grasslands & Shrublands,10.0,NPL,Nepal,146647.2612098636
Tropical & Subtropical Moist Broadleaf Forests,1.0,PAK,Pakistan,0.0
Temperate Conifer Forests,5.0,PAK,Pakistan,77047.48023425575
Montane Grasslands & Shrublands,10.0,PAK,Pakistan,701508.2149822885
Deserts & Xeric Shrublands,13.0,PAK,Pakistan,920217.9756247
Tropical & Subtropical Coniferous Forests,3.0,PAK,Pakistan,0.0
Temperate Broadleaf & Mixed Forests,4.0,PAK,Pakistan,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,CXR,Christmas Island,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,CCK,Cocos Islands,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,TLS,East Timor,222149.39525416045
Tropical & Subtropical Moist Broadleaf Forests,1.0,BRN,Brunei,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,SGP,Singapore,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,S--,Spratly islands,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,P--,Paracel Islands,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,IDN,Indonesia,730205.7172270784
Tropical & Subtropical Dry Broadleaf Forests,2.0,IDN,Indonesia,2267759.6914272853
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,IDN,Indonesia,0.0
Montane Grasslands & Shrublands,10.0,IDN,Indonesia,55149.58296724741
Tropical & Subtropical Coniferous Forests,3.0,IDN,Indonesia,10.745247702169419
Tropical & Subtropical Moist Broadleaf Forests,1.0,KHM,Cambodia,11608.009296742563
Tropical & Subtropical Dry Broadleaf Forests,2.0,KHM,Cambodia,283182.66479162057
Tropical & Subtropical Moist Broadleaf Forests,1.0,LAO,Laos,54384.03490099555
Tropical & Subtropical Dry Broadleaf Forests,2.0,LAO,Laos,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,MMR,Myanmar,0.0
Tropical & Subtropical Coniferous Forests,3.0,MMR,Myanmar,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,MMR,Myanmar,0.0
Temperate Broadleaf & Mixed Forests,4.0,MMR,Myanmar,0.0
Temperate Conifer Forests,5.0,MMR,Myanmar,0.0
Montane Grasslands & Shrublands,10.0,MMR,Myanmar,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,MYS,Malaysia,251129.41724584164
Montane Grasslands & Shrublands,10.0,MYS,Malaysia,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,MYS,Malaysia,0.0
Montane Grasslands & Shrublands,10.0,MYS,Malaysia,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,PHL,Philippines,0.0
Tropical & Subtropical Coniferous Forests,3.0,PHL,Philippines,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,THA,Thailand,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,THA,Thailand,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,VNM,Vietnam,55534.21298252321
Tropical & Subtropical Dry Broadleaf Forests,2.0,VNM,Vietnam,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,GNQ,Equatorial Guinea,70.50721377682686
Tropical & Subtropical Moist Broadleaf Forests,1.0,STP,Sao Tome and Principe,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,AGO,Angola,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,AGO,Angola,48214.90190259521
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,AGO,Angola,1.3911443217347884E8
Montane Grasslands & Shrublands,10.0,AGO,Angola,1609394.6274526715
Deserts & Xeric Shrublands,13.0,AGO,Angola,7047454.848645724
Tropical & Subtropical Moist Broadleaf Forests,1.0,COD,Democratic Republic of the Congo,1862552.2866645067
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,COD,Democratic Republic of the Congo,7815431.220229176
Montane Grasslands & Shrublands,10.0,COD,Democratic Republic of the Congo,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,CAF,Central African Republic,982.6816481328719
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,CAF,Central African Republic,4121511.6152779455
Tropical & Subtropical Moist Broadleaf Forests,1.0,COG,Republic of Congo,1102241.252590518
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,COG,Republic of Congo,4280474.327498655
Tropical & Subtropical Moist Broadleaf Forests,1.0,CMR,Cameroon,17847.239683282667
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,CMR,Cameroon,2613808.2587598176
Tropical & Subtropical Moist Broadleaf Forests,1.0,GAB,Gabon,1035236.8070644937
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GAB,Gabon,4004863.2823093417
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,TCD,Chad,2.6389561062760806E8
Deserts & Xeric Shrublands,13.0,TCD,Chad,2993009.0854362613
Tropical & Subtropical Moist Broadleaf Forests,1.0,COM,Comoros,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,MYT,Mayotte,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,MUS,Mauritius,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,REU,Reunion,0.0
Deserts & Xeric Shrublands,13.0,DJI,Djibouti,661505.6651700157
Tropical & Subtropical Moist Broadleaf Forests,1.0,BDI,Burundi,1644140.7316265698
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BDI,Burundi,801999.2421368344
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ERI,Eritrea,3.2850065957253058E7
Montane Grasslands & Shrublands,10.0,ERI,Eritrea,1.0295433776380215E7
Deserts & Xeric Shrublands,13.0,ERI,Eritrea,2304646.390997915
Tropical & Subtropical Moist Broadleaf Forests,1.0,ETH,Ethiopia,392971.24646751414
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ETH,Ethiopia,8.726884741438106E7
Montane Grasslands & Shrublands,10.0,ETH,Ethiopia,325660.1920818877
Deserts & Xeric Shrublands,13.0,ETH,Ethiopia,3614631.5772449337
Tropical & Subtropical Moist Broadleaf Forests,1.0,KEN,Kenya,4696966.370820205
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,KEN,Kenya,2.4316096128462127E8
Tropical & Subtropical Moist Broadleaf Forests,1.0,KEN,Kenya,9201.450593019039
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,KEN,Kenya,9201.450593019039
Montane Grasslands & Shrublands,10.0,KEN,Kenya,311696.42735385604
Tropical & Subtropical Moist Broadleaf Forests,1.0,MDG,Madagascar,1.8578361384987482E8
Tropical & Subtropical Dry Broadleaf Forests,2.0,MDG,Madagascar,5.839294049175918E7
Montane Grasslands & Shrublands,10.0,MDG,Madagascar,329420.01597686677
Deserts & Xeric Shrublands,13.0,MDG,Madagascar,5556706.397530642
Tropical & Subtropical Moist Broadleaf Forests,1.0,MWI,Malawi,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MWI,Malawi,3392626.3455311917
Montane Grasslands & Shrublands,10.0,MWI,Malawi,58661.933254475785
Tropical & Subtropical Moist Broadleaf Forests,1.0,MOZ,Mozambique,5.121476565347745E7
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MOZ,Mozambique,1.00719654342482E8
Montane Grasslands & Shrublands,10.0,MOZ,Mozambique,54796.788631914504
Tropical & Subtropical Moist Broadleaf Forests,1.0,RWA,Rwanda,628632.792254709
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,RWA,Rwanda,1818500.9730710115
Montane Grasslands & Shrublands,10.0,RWA,Rwanda,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,SYC,Seychelles,0.0
Deserts & Xeric Shrublands,13.0,SYC,Seychelles,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,SOM,Somalia,5.61356849224485E7
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SOM,Somalia,2.4035059811597967E8
Deserts & Xeric Shrublands,13.0,SOM,Somalia,9181447.436652878
Deserts & Xeric Shrublands,13.0,ATF,French Southern Territories,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,TZA,Tanzania,1.589912503693396E7
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,TZA,Tanzania,1.210400015349751E8
Montane Grasslands & Shrublands,10.0,TZA,Tanzania,1912032.0160577968
Tropical & Subtropical Moist Broadleaf Forests,1.0,UGA,Uganda,583857.789922528
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,UGA,Uganda,1.2579409406406255E7
Montane Grasslands & Shrublands,10.0,UGA,Uganda,5289.539253995327
Tropical & Subtropical Dry Broadleaf Forests,2.0,ZMB,Zambia,917861.621832061
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ZMB,Zambia,8.480524686146572E7
Montane Grasslands & Shrublands,10.0,ZMB,Zambia,11801.746257700393
Tropical & Subtropical Moist Broadleaf Forests,1.0,ZWE,Zimbabwe,136380.79041957422
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ZWE,Zimbabwe,7.669406002961066E7
Montane Grasslands & Shrublands,10.0,ZWE,Zimbabwe,695564.4792265618
Deserts & Xeric Shrublands,13.0,ZWE,Zimbabwe,15875.806901812757
Tropical & Subtropical Dry Broadleaf Forests,2.0,CPV,Cape Verde,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BFA,Burkina Faso,1.4630312008404028E7
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GMB,Gambia,2830591.9578358172
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GNB,Guinea-Bissau,4821930.968407522
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SEN,Senegal,2.0641628585315075E7
Tropical & Subtropical Moist Broadleaf Forests,1.0,BEN,Benin,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BEN,Benin,144790.58076483692
Tropical & Subtropical Moist Broadleaf Forests,1.0,CIV,Côte d'Ivoire,2433315.945741057
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,CIV,Côte d'Ivoire,6.258314906152484E7
Tropical & Subtropical Moist Broadleaf Forests,1.0,GHA,Ghana,783439.3336340721
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GHA,Ghana,6.545943119774473E7
Tropical & Subtropical Moist Broadleaf Forests,1.0,GIN,Guinea,4585640.876295133
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GIN,Guinea,1.5657567794173189E7
Tropical & Subtropical Moist Broadleaf Forests,1.0,LBR,Liberia,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,LBR,Liberia,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MLI,Mali,1.503385014681735E8
Deserts & Xeric Shrublands,13.0,MLI,Mali,570644.2380088103
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MRT,Mauritania,5.579858501206706E7
Deserts & Xeric Shrublands,13.0,MRT,Mauritania,71433.9292320001
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NER,Niger,9.50214291502529E7
Deserts & Xeric Shrublands,13.0,NER,Niger,859885.6706315246
Tropical & Subtropical Moist Broadleaf Forests,1.0,NGA,Nigeria,381835.9455126276
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NGA,Nigeria,7.243843572476302E7
Montane Grasslands & Shrublands,10.0,NGA,Nigeria,474994.79558340606
"Temperate Grasslands, Savannas & Shrublands",8.0,SHN,Saint Helena,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SHN,Saint Helena,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,SLE,Sierra Leone,359717.4912238316
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SLE,Sierra Leone,169177.2029382112
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,TGO,Togo,1749032.9336174848
Tropical & Subtropical Moist Broadleaf Forests,1.0,TGO,Togo,0.0
"Mediterranean Forests, Woodlands & Scrub",12.0,DZA,Algeria,2.006013691776385E7
Deserts & Xeric Shrublands,13.0,DZA,Algeria,9251537.538984684
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,DZA,Algeria,23361.059184768223
Temperate Conifer Forests,5.0,DZA,Algeria,1011465.0117075846
"Mediterranean Forests, Woodlands & Scrub",12.0,EGY,Egypt,0.0
Deserts & Xeric Shrublands,13.0,EGY,Egypt,241309.84763658466
"Mediterranean Forests, Woodlands & Scrub",12.0,ESH,Western Sahara,0.0
Deserts & Xeric Shrublands,13.0,ESH,Western Sahara,263355.31332530326
Deserts & Xeric Shrublands,13.0,LBY,Libya,5913963.392788384
"Mediterranean Forests, Woodlands & Scrub",12.0,LBY,Libya,2752151.3571912865
Temperate Conifer Forests,5.0,MAR,Morocco,2382359.2278107884
Montane Grasslands & Shrublands,10.0,MAR,Morocco,1764617.1852055572
"Mediterranean Forests, Woodlands & Scrub",12.0,MAR,Morocco,3.253974754707242E7
Deserts & Xeric Shrublands,13.0,MAR,Morocco,882735.703127699
Tropical & Subtropical Moist Broadleaf Forests,1.0,SDN,Sudan,2073178.5647381446
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SDN,Sudan,6.330523348275665E8
Montane Grasslands & Shrublands,10.0,SDN,Sudan,624542.5017573975
Deserts & Xeric Shrublands,13.0,SDN,Sudan,2982765.741653922
Temperate Conifer Forests,5.0,TUN,Tunisia,7474.224128669369
"Mediterranean Forests, Woodlands & Scrub",12.0,TUN,Tunisia,1353707.6495129266
Deserts & Xeric Shrublands,13.0,TUN,Tunisia,494869.51602011384
Deserts & Xeric Shrublands,13.0,BWA,Botswana,8987389.767208757
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BWA,Botswana,3.883020865110996E7
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,LSO,Lesotho,1.2078960793013573E7
